1000, 9.37294, 10.1247, 10.131, 0.544707, 0.545411, 0.517951, 0.563175, 0.0165099, 3.55271e-11, 0.0119621, 18.2484, 16.8299, 18.5745, 17.8294, 
2000, 9.37294, 9.88005, 8.74131, 0.544707, 0.552485, 0.543579, 0.525598, 0.0165099, -3.73035e-10, 0.0155847, 18.2484, 17.3907, 17.9987, 18.7811, 
3000, 9.37294, 9.75314, 9.72741, 0.544707, 0.541219, 0.561373, 0.53782, 0.0165099, 0.0216819, 0.0182444, 18.2484, 17.7616, 18.7378, 21.5345, 
4000, 9.37294, 9.59461, 9.22803, 0.544707, 0.551727, 0.542249, 0.546757, 0.0165099, 0.0115797, 0.0154541, 18.2484, 17.7043, 18.8176, 17.1764, 
5000, 9.37294, 9.08762, 9.12099, 0.544707, 0.557944, 0.539933, 0.522038, 0.0165099, 0.0141811, 0.016642, 18.2484, 17.3858, 16.9592, 16.9119, 
6000, 9.37294, 9.51385, 9.31341, 0.544707, 0.536841, 0.541175, 0.541618, 0.0165099, 0.0409509, 0.0163573, 18.2484, 17.9539, 18.8346, 23.5835, 
7000, 9.37294, 9.49065, 9.46848, 0.544707, 0.541784, 0.547166, 0.54672, 0.0165099, 0.0269393, 0.0152452, 18.2484, 18.8836, 18.5224, 19.8573, 
8000, 9.37294, 9.24235, 9.33141, 0.544707, 0.554596, 0.536226, 0.521468, 0.0165099, 6.39488e-10, 0.0149321, 18.2484, 17.1939, 18.5356, 17.2686, 
9000, 9.37294, 9.21852, 9.5756, 0.544707, 0.545048, 0.549914, 0.569479, 0.0165099, 0.0153737, 0.0144264, 18.2484, 19.0012, 17.3444, 18.2276, 
10000, 9.37294, 9.50258, 9.42313, 0.544707, 0.543032, 0.554452, 0.563129, 0.0165099, 1.24345e-10, 0.0166087, 18.2484, 17.9656, 18.4762, 17.572, 
11000, 9.37294, 9.57788, 9.68116, 0.544707, 0.542428, 0.540815, 0.551119, 0.0165099, 0.0188682, 0.0162879, 18.2484, 18.5282, 18.653, 19.7138, 
12000, 9.37294, 9.48737, 9.62787, 0.544707, 0.532085, 0.54903, 0.558713, 0.0165099, 0.00397806, 0.0168162, 18.2484, 18.6425, 18.3715, 19.7509, 
13000, 9.37294, 9.0765, 9.146, 0.544707, 0.550858, 0.5463, 0.53837, 0.0165099, 0.0136938, 0.0164496, 18.2484, 18.2239, 18.1751, 18.2114, 
14000, 9.37294, 9.23826, 9.29322, 0.544707, 0.541501, 0.537653, 0.549685, 0.0165099, 0.0121673, 0.0161491, 18.2484, 18.5105, 17.865, 17.8294, 
15000, 9.37294, 9.38543, 9.31446, 0.544707, 0.548521, 0.556189, 0.527994, 0.0165099, 0.0172487, 0.0151489, 18.2484, 18.0715, 17.9609, 18.2084, 
16000, 9.37294, 9.64503, 9.44532, 0.544707, 0.542309, 0.541697, 0.553693, 0.0165099, 0.00807433, 0.0161668, 18.2484, 18.2058, 18.4082, 19.3257, 
17000, 9.37294, 9.33673, 9.30127, 0.544707, 0.54175, 0.539284, 0.522732, 0.0165099, 0.0131432, 0.0158875, 18.2484, 18.2873, 18.119, 19.8535, 
18000, 9.37294, 9.22934, 9.15647, 0.544707, 0.545552, 0.540566, 0.548945, 0.0165099, 0.0123628, 0.016223, 18.2484, 18.121, 17.9272, 18.8077, 
19000, 9.37294, 9.49323, 9.2958, 0.544707, 0.539473, 0.547227, 0.550676, 0.0165099, 0.0174888, 0.0162808, 18.2484, 18.5773, 17.7662, 17.4404, 
20000, 9.37294, 9.32839, 9.44655, 0.544707, 0.548184, 0.547538, 0.540701, 0.0165099, 0.0113576, 0.0165889, 18.2484, 17.6836, 18.472, 19.1291, 
21000, 9.37294, 9.53076, 9.39772, 0.544707, 0.544317, 0.544632, 0.552424, 0.0165099, 0.0203246, 0.0158419, 18.2484, 18.4083, 17.9773, 18.7442, 
22000, 9.37294, 9.45969, 9.4361, 0.544707, 0.547488, 0.551159, 0.537422, 0.0165099, 0.0256228, 0.0164291, 18.2484, 18.1782, 17.9823, 19.3987, 
23000, 9.37294, 9.28679, 9.28174, 0.544707, 0.535268, 0.546553, 0.543297, 0.0165099, 0.0212881, 0.0166563, 18.2484, 17.9761, 18.7434, 18.4924, 
24000, 9.37294, 9.31418, 9.42715, 0.544707, 0.55011, 0.541034, 0.543203, 0.0165099, 0.0151348, 0.0157492, 18.2484, 18.8767, 18.5087, 18.0253, 
25000, 9.37294, 9.2851, 9.35043, 0.544707, 0.550959, 0.536756, 0.55339, 0.0165099, 0.00963532, 0.0155103, 18.2484, 18.3619, 18.4683, 17.8083, 
26000, 9.37294, 9.05111, 9.23945, 0.544707, 0.535764, 0.545452, 0.550405, 0.0165099, 0.0131019, 0.0160639, 18.2484, 18.3008, 17.9627, 17.5246, 
27000, 9.37294, 9.3301, 9.37897, 0.544707, 0.54355, 0.540045, 0.546976, 0.0165099, 0.00835988, 0.0173866, 18.2484, 18.4734, 18.3497, 17.9543, 
28000, 9.37294, 9.45018, 9.33212, 0.544707, 0.545324, 0.542497, 0.555475, 0.0165099, 0.00881729, 0.0156715, 18.2484, 17.9717, 18.457, 17.8908, 
29000, 9.37294, 9.36348, 9.38774, 0.544707, 0.548611, 0.544232, 0.548278, 0.0165099, 0.0109502, 0.0161095, 18.2484, 18.1545, 18.334, 17.5612, 
30000, 9.37294, 9.48734, 9.37151, 0.544707, 0.550087, 0.548068, 0.543831, 0.0165099, 0.00870062, 0.0165811, 18.2484, 18.5225, 18.1624, 19.2425, 
31000, 9.37294, 9.32476, 9.42194, 0.544707, 0.550089, 0.5451, 0.536133, 0.0165099, 0.00498897, 0.0172064, 18.2484, 18.375, 18.2234, 18.2301, 
32000, 9.37294, 9.31938, 9.51369, 0.544707, 0.542555, 0.546083, 0.533783, 0.0165099, 0.0149579, 0.0167673, 18.2484, 17.9459, 18.2616, 18.3918, 
33000, 9.37294, 9.29518, 9.34738, 0.544707, 0.546637, 0.5425, 0.557189, 0.0165099, 0.00684336, 0.0155726, 18.2484, 18.0551, 17.9455, 19.1854, 
34000, 9.37294, 9.48705, 9.36545, 0.544707, 0.539457, 0.544806, 0.554334, 0.0165099, 0.01798, 0.0153989, 18.2484, 18.2827, 18.1536, 18.4717, 
35000, 9.37294, 9.34167, 9.34026, 0.544707, 0.546522, 0.54716, 0.556104, 0.0165099, 0.0195966, 0.0149635, 18.2484, 18.2953, 18.1384, 18.0897, 
36000, 9.37294, 9.31159, 9.42122, 0.544707, 0.541094, 0.547069, 0.54001, 0.0165099, 0.0207994, 0.0161155, 18.2484, 18.2208, 18.4047, 17.6176, 
37000, 9.37294, 9.41225, 9.3109, 0.544707, 0.542928, 0.547585, 0.55578, 0.0165099, 0.011324, 0.0171219, 18.2484, 18.5789, 18.3914, 17.968, 
38000, 9.37294, 9.4515, 9.35446, 0.544707, 0.545328, 0.541668, 0.545035, 0.0165099, 0.0158927, 0.0162238, 18.2484, 18.2966, 18.1194, 17.35, 
39000, 9.37294, 9.36852, 9.39448, 0.544707, 0.551278, 0.544529, 0.546976, 0.0165099, 0.0177756, 0.0169752, 18.2484, 18.5103, 18.5995, 19.5365, 
40000, 9.37294, 9.40812, 9.31668, 0.544707, 0.540826, 0.551728, 0.551292, 0.0165099, 0.015312, 0.0163356, 18.2484, 18.4121, 18.1997, 19.2419, 
41000, 9.37294, 9.399, 9.39321, 0.544707, 0.544502, 0.539938, 0.552044, 0.0165099, 0.0178984, 0.0171063, 18.2484, 18.3193, 18.1296, 17.716, 
42000, 9.37294, 9.34817, 9.31533, 0.544707, 0.541187, 0.544351, 0.551447, 0.0165099, 0.0230808, 0.0162296, 18.2484, 18.312, 18.5998, 18.4293, 
43000, 9.37294, 9.46878, 9.39476, 0.544707, 0.543249, 0.547082, 0.533103, 0.0165099, 0.0176998, 0.0165068, 18.2484, 18.4078, 18.3184, 18.0336, 
44000, 9.37294, 9.29679, 9.51342, 0.544707, 0.544835, 0.545714, 0.541346, 0.0165099, 0.0153808, 0.015723, 18.2484, 18.5471, 18.2157, 18.6591, 
45000, 9.37294, 9.33275, 9.33248, 0.544707, 0.54325, 0.546176, 0.551617, 0.0165099, 0.0217463, 0.016951, 18.2484, 18.4174, 18.1452, 19.0423, 
46000, 9.37294, 9.43592, 9.37274, 0.544707, 0.542812, 0.543166, 0.554129, 0.0165099, 0.0168692, 0.0163835, 18.2484, 18.3959, 18.2174, 18.4272, 
47000, 9.37294, 9.46546, 9.41326, 0.544707, 0.545274, 0.541723, 0.547278, 0.0165099, 0.0225301, 0.0149346, 18.2484, 18.1421, 18.508, 17.2173, 
48000, 9.37294, 9.46485, 9.3031, 0.544707, 0.546928, 0.541201, 0.544531, 0.0165099, 0.0187427, 0.0170138, 18.2484, 18.5908, 18.4854, 18.2421, 
49000, 9.37294, 9.13099, 9.2755, 0.544707, 0.545072, 0.545781, 0.540837, 0.0165099, 0.0171714, 0.0156357, 18.2484, 18.1284, 18.2496, 18.0211, 
50000, 9.37294, 9.38948, 9.3483, 0.544707, 0.54062, 0.540533, 0.550371, 0.0165099, 0.0127808, 0.0160665, 18.2484, 18.3084, 18.0691, 17.5847, 
51000, 9.37294, 9.3222, 9.33072, 0.544707, 0.544385, 0.546155, 0.552349, 0.0165099, 0.0193912, 0.0173305, 18.2484, 18.5323, 18.1823, 17.7105, 
52000, 9.37294, 9.36447, 9.49061, 0.544707, 0.54551, 0.546172, 0.54057, 0.0165099, 0.0173836, 0.0158541, 18.2484, 18.3658, 18.1991, 18.5077, 
53000, 9.37294, 9.35301, 9.40888, 0.544707, 0.54835, 0.54919, 0.553414, 0.0165099, 0.0183874, 0.0168939, 18.2484, 18.2001, 18.4097, 18.4853, 
54000, 9.37294, 9.42653, 9.42224, 0.544707, 0.541727, 0.542393, 0.538595, 0.0165099, 0.010904, 0.0165805, 18.2484, 18.316, 18.1104, 18.4148, 
55000, 9.37294, 9.4657, 9.39343, 0.544707, 0.546665, 0.546542, 0.546642, 0.0165099, 0.0106772, 0.0168006, 18.2484, 18.1157, 18.3197, 18.1145, 
56000, 9.37294, 9.37916, 9.4687, 0.544707, 0.544434, 0.54862, 0.549413, 0.0165099, 0.0178578, 0.0167936, 18.2484, 18.4954, 18.2413, 18.2407, 
57000, 9.37294, 9.48296, 9.37464, 0.544707, 0.544247, 0.54571, 0.551171, 0.0165099, 0.0153697, 0.01725, 18.2484, 18.2327, 18.2436, 18.8789, 
58000, 9.37294, 9.27816, 9.29699, 0.544707, 0.546003, 0.541817, 0.551811, 0.0165099, 0.0197033, 0.016594, 18.2484, 18.2943, 18.1985, 18.7915, 
59000, 9.37294, 9.45126, 9.40211, 0.544707, 0.543635, 0.550341, 0.55003, 0.0165099, 0.0182441, 0.0171496, 18.2484, 18.6929, 18.2594, 18.2626, 
60000, 9.37294, 9.39887, 9.418, 0.544707, 0.54704, 0.542761, 0.544047, 0.0165099, 0.019461, 0.0172588, 18.2484, 18.3913, 18.1717, 18.5173, 
61000, 9.37294, 9.34006, 9.29221, 0.544707, 0.541413, 0.544596, 0.553488, 0.0165099, 0.0134668, 0.0169518, 18.2484, 18.2615, 18.2661, 18.5343, 
62000, 9.37294, 9.38361, 9.45128, 0.544707, 0.544766, 0.544722, 0.546643, 0.0165099, 0.019366, 0.0169125, 18.2484, 18.2668, 18.4327, 17.7726, 
63000, 9.37294, 9.34701, 9.34091, 0.544707, 0.543621, 0.544043, 0.549722, 0.0165099, 0.0226381, 0.0160953, 18.2484, 18.4365, 18.3637, 18.3067, 
64000, 9.37294, 9.37719, 9.35131, 0.544707, 0.548842, 0.54552, 0.541731, 0.0165099, 0.0179211, 0.0167514, 18.2484, 18.2679, 18.2323, 18.2801, 
65000, 9.37294, 9.33248, 9.25334, 0.544707, 0.546243, 0.53991, 0.548143, 0.0165099, 0.0112234, 0.016445, 18.2484, 18.3958, 18.4926, 17.6568, 
66000, 9.37294, 9.36295, 9.28282, 0.544707, 0.541069, 0.547681, 0.550895, 0.0165099, 0.0175437, 0.0169581, 18.2484, 18.1592, 18.1139, 19.0224, 
67000, 9.37294, 9.29733, 9.43533, 0.544707, 0.54042, 0.543515, 0.549668, 0.0165099, 0.0217037, 0.0163157, 18.2484, 18.0375, 18.0914, 17.6812, 
68000, 9.37294, 9.35029, 9.3993, 0.544707, 0.545543, 0.544162, 0.545236, 0.0165099, 0.0164006, 0.0165215, 18.2484, 18.1589, 18.1801, 19.4897, 
69000, 9.37294, 9.34649, 9.31017, 0.544707, 0.544921, 0.546886, 0.547808, 0.0165099, 0.0132741, 0.0169074, 18.2484, 18.4211, 18.2461, 18.3733, 
70000, 9.37294, 9.25767, 9.44789, 0.544707, 0.544325, 0.544892, 0.543617, 0.0165099, 0.0186344, 0.0164724, 18.2484, 18.3251, 18.1662, 17.2905, 
71000, 9.37294, 9.26137, 9.34721, 0.544707, 0.545085, 0.545311, 0.551855, 0.0165099, 0.0140584, 0.0166273, 18.2484, 18.4177, 18.2159, 18.2734, 
72000, 9.37294, 9.34278, 9.30773, 0.544707, 0.549212, 0.545707, 0.536134, 0.0165099, 0.0125382, 0.0160309, 18.2484, 18.6139, 18.2884, 18.1829, 
73000, 9.37294, 9.35432, 9.31843, 0.544707, 0.545404, 0.545053, 0.540951, 0.0165099, 0.0189872, 0.0162598, 18.2484, 18.2713, 18.0444, 17.4756, 
74000, 9.37294, 9.33418, 9.41717, 0.544707, 0.542432, 0.545735, 0.540619, 0.0165099, 0.0148604, 0.0162073, 18.2484, 18.6015, 18.27, 18.8375, 
75000, 9.37294, 9.4497, 9.33024, 0.544707, 0.546096, 0.541194, 0.546245, 0.0165099, 0.0116155, 0.0159294, 18.2484, 17.8654, 18.1135, 17.5345, 
76000, 9.37294, 9.30189, 9.3434, 0.544707, 0.542967, 0.546671, 0.542574, 0.0165099, 0.016806, 0.0163768, 18.2484, 18.1297, 18.2063, 17.7256, 
77000, 9.37294, 9.47929, 9.31897, 0.544707, 0.547686, 0.547055, 0.540671, 0.0165099, 0.0109987, 0.0164584, 18.2484, 18.2855, 18.1803, 18.2508, 
78000, 9.37294, 9.4617, 9.42442, 0.544707, 0.548835, 0.546252, 0.540306, 0.0165099, 0.0229293, 0.0162423, 18.2484, 18.1469, 18.4309, 18.9639, 
79000, 9.37294, 9.45512, 9.43686, 0.544707, 0.546144, 0.546557, 0.550237, 0.0165099, 0.012437, 0.015668, 18.2484, 18.109, 18.3945, 18.518, 
80000, 9.37294, 9.31487, 9.44849, 0.544707, 0.54311, 0.549152, 0.552021, 0.0165099, 0.0148874, 0.0167143, 18.2484, 18.1259, 18.238, 17.3366, 
81000, 9.37294, 9.39133, 9.5104, 0.544707, 0.543593, 0.544025, 0.553288, 0.0165099, 0.0191198, 0.0165506, 18.2484, 18.2094, 18.0976, 17.6874, 
82000, 9.37294, 9.34489, 9.32753, 0.544707, 0.542291, 0.545801, 0.547284, 0.0165099, 0.0144417, 0.0161212, 18.2484, 17.8502, 18.5257, 18.235, 
83000, 9.37294, 9.37057, 9.36429, 0.544707, 0.544579, 0.548777, 0.548714, 0.0165099, 0.0189018, 0.0166577, 18.2484, 18.414, 18.1293, 18.197, 
84000, 9.37294, 9.34753, 9.28203, 0.544707, 0.543895, 0.545849, 0.538748, 0.0165099, 0.0111038, 0.0160518, 18.2484, 18.3944, 18.4252, 18.1003, 
85000, 9.37294, 9.2826, 9.35537, 0.544707, 0.543799, 0.544984, 0.536188, 0.0165099, 0.0142127, 0.0166075, 18.2484, 18.3549, 17.9923, 18.1061, 
86000, 9.37294, 9.36872, 9.26321, 0.544707, 0.543563, 0.546681, 0.544434, 0.0165099, 0.0174025, 0.0170157, 18.2484, 18.2864, 18.4011, 17.3085, 
87000, 9.37294, 9.34747, 9.39246, 0.544707, 0.540165, 0.543961, 0.544881, 0.0165099, 0.0200708, 0.0162743, 18.2484, 18.2858, 18.2064, 18.5478, 
88000, 9.37294, 9.3134, 9.37883, 0.544707, 0.541665, 0.543334, 0.543906, 0.0165099, 0.0132956, 0.0159994, 18.2484, 18.4804, 18.1828, 18.5204, 
89000, 9.37294, 9.3913, 9.3999, 0.544707, 0.543904, 0.542496, 0.542002, 0.0165099, 0.00949928, 0.0164202, 18.2484, 18.1795, 18.4231, 18.5243, 
90000, 9.37294, 9.4032, 9.3727, 0.544707, 0.543235, 0.541391, 0.542651, 0.0165099, 0.0123967, 0.0161591, 18.2484, 18.2073, 18.3856, 18.3873, 
91000, 9.37294, 9.4569, 9.38924, 0.544707, 0.544493, 0.544235, 0.545031, 0.0165099, 0.0162129, 0.0165983, 18.2484, 18.4351, 18.054, 17.8679, 
92000, 9.37294, 9.32321, 9.3806, 0.544707, 0.54635, 0.542095, 0.543825, 0.0165099, 0.0141298, 0.0159455, 18.2484, 18.2337, 18.3646, 18.0062, 
93000, 9.37294, 9.36942, 9.3737, 0.544707, 0.546809, 0.542154, 0.536877, 0.0165099, 0.0185792, 0.01615, 18.2484, 18.1444, 18.3604, 18.6356, 
94000, 9.37294, 9.40676, 9.38671, 0.544707, 0.542225, 0.544406, 0.540439, 0.0165099, 0.0155261, 0.0158937, 18.2484, 18.4994, 18.2559, 18.1908, 
95000, 9.37294, 9.34325, 9.27511, 0.544707, 0.546776, 0.545778, 0.546167, 0.0165099, 0.0105157, 0.0162876, 18.2484, 18.18, 18.1321, 17.772, 
96000, 9.37294, 9.39958, 9.28348, 0.544707, 0.544523, 0.542934, 0.552871, 0.0165099, 0.0169357, 0.016436, 18.2484, 18.2853, 18.1327, 18.2935, 
97000, 9.37294, 9.40696, 9.35913, 0.544707, 0.540779, 0.542122, 0.547069, 0.0165099, 0.0177812, 0.0164121, 18.2484, 18.1469, 18.0834, 17.7409, 
98000, 9.37294, 9.43694, 9.42882, 0.544707, 0.542852, 0.547718, 0.547596, 0.0165099, 0.0161583, 0.0157269, 18.2484, 18.308, 18.2897, 19.297, 
99000, 9.37294, 9.39495, 9.41353, 0.544707, 0.545576, 0.548145, 0.545318, 0.0165099, 0.0151634, 0.0167149, 18.2484, 18.3921, 18.3792, 18.2843, 
100000, 9.37294, 9.39341, 9.40751, 0.544707, 0.543584, 0.546215, 0.538441, 0.0165099, 0.0142429, 0.0167607, 18.2484, 18.143, 18.2204, 19.1487, 
101000, 9.37294, 9.42917, 9.39892, 0.544707, 0.543745, 0.545679, 0.543254, 0.0165099, 0.0192735, 0.0161719, 18.2484, 18.4881, 18.3173, 18.5662, 
102000, 9.37294, 9.33874, 9.33642, 0.544707, 0.544447, 0.541212, 0.549555, 0.0165099, 0.0142313, 0.0166343, 18.2484, 18.3373, 18.2872, 18.4022, 
103000, 9.37294, 9.39098, 9.35265, 0.544707, 0.543929, 0.545157, 0.546442, 0.0165099, 0.0113263, 0.0164297, 18.2484, 18.2483, 18.1535, 17.3868, 
104000, 9.37294, 9.38581, 9.38977, 0.544707, 0.544264, 0.546466, 0.539738, 0.0165099, 0.0111614, 0.016634, 18.2484, 18.3522, 18.3093, 18.7983, 
105000, 9.37294, 9.42141, 9.35296, 0.544707, 0.543683, 0.547034, 0.550906, 0.0165099, 0.0169439, 0.0159586, 18.2484, 18.3272, 18.3397, 17.8438, 
106000, 9.37294, 9.42417, 9.44612, 0.544707, 0.545728, 0.543652, 0.541114, 0.0165099, 0.0148918, 0.0168194, 18.2484, 18.0299, 18.1003, 17.7984, 
107000, 9.37294, 9.36421, 9.38045, 0.544707, 0.542988, 0.547216, 0.54725, 0.0165099, 0.0157334, 0.0161907, 18.2484, 18.3514, 18.2275, 18.1598, 
108000, 9.37294, 9.41498, 9.42583, 0.544707, 0.544344, 0.544646, 0.541631, 0.0165099, 0.0159751, 0.0164662, 18.2484, 18.0006, 18.0951, 17.7261, 
109000, 9.37294, 9.38187, 9.38747, 0.544707, 0.546592, 0.544726, 0.54271, 0.0165099, 0.0166717, 0.0167067, 18.2484, 18.0603, 18.3425, 18.6801, 
